UF,Consumo,Mes,Ano
Tocantins,92061.61,MAR,2018.0
Maranhão,324936.6,MAR,2018.0
Piauí,155175.0,MAR,2018.0
Ceará,430733.6,MAR,2018.0
Rio Grande do Norte,213115.0,MAR,2018.0
Paraíba,212140.18000000002,MAR,2018.0
Pernambuco,501858.0,MAR,2018.0
Alagoas,152354.2,MAR,2018.0
Sergipe,123609.38,MAR,2018.0
Bahia,691420.29,MAR,2018.0
Minas Gerais,1094770.07,MAR,2018.0
Espírito Santo,308425.0,MAR,2018.0
Rio de Janeiro,1370665.78,MAR,2018.0
São Paulo,3867452.7999999993,MAR,2018.0
Paraná,790464.7000000001,MAR,2018.0
Santa Catarina,704348.85,MAR,2018.0
Rio Grande do Sul,897448.28,MAR,2018.0
Mato Grosso do Sul,222978.83000000002,MAR,2018.0
Mato Grosso,286909.33,MAR,2018.0
Goiás,480395.31,MAR,2018.0
Distrito Federal,204628.0,MAR,2018.0
Rondônia,120202.23999999999,ABR,2018.0
Acre,44264.6,ABR,2018.0
Amazonas,169509.0,ABR,2018.0
Roraima,49116.8,ABR,2018.0
Pará,348117.2,ABR,2018.0
Amapá,37823.18,ABR,2018.0
Tocantins,91958.53,ABR,2018.0
Maranhão,306772.3,ABR,2018.0
Piauí,150643.2,ABR,2018.0
Ceará,406287.5,ABR,2018.0
Rio Grande do Norte,202786.0,ABR,2018.0
Paraíba,196637.30000000002,ABR,2018.0
Pernambuco,458331.0,ABR,2018.0
Alagoas,140822.4,ABR,2018.0
Sergipe,117066.05,ABR,2018.0
Bahia,649136.14,ABR,2018.0
Minas Gerais,1082532.72,ABR,2018.0
Espírito Santo,256377.4,ABR,2018.0
Rio de Janeiro,1267620.17,ABR,2018.0
São Paulo,3648928.2,ABR,2018.0
Paraná,674294.0599999999,ABR,2018.0
Santa Catarina,564690.28,ABR,2018.0
Rio Grande do Sul,724283.71,ABR,2018.0
Mato Grosso do Sul,194704.16,ABR,2018.0
Mato Grosso,282905.29,ABR,2018.0
Goiás,485869.7,ABR,2018.0
Distrito Federal,200361.0,ABR,2018.0
Rondônia,134796.36,MAI,2018.0
Acre,46069.98,MAI,2018.0
Amazonas,167976.0,MAI,2018.0
Roraima,46409.93,MAI,2018.0
Pará,360913.13,MAI,2018.0
Amapá,44179.020000000004,MAI,2018.0
Tocantins,99176.01,MAI,2018.0
Maranhão,340510.3,MAI,2018.0
Piauí,157782.7,MAI,2018.0
Ceará,405922.3,MAI,2018.0
Rio Grande do Norte,202292.0,MAI,2018.0
Paraíba,199194.0,MAI,2018.0
Pernambuco,463272.0,MAI,2018.0
Alagoas,147799.6,MAI,2018.0
Sergipe,113588.53,MAI,2018.0
Bahia,645645.9199999999,MAI,2018.0
Minas Gerais,1030612.1,MAI,2018.0
Espírito Santo,240156.2,MAI,2018.0
Rio de Janeiro,1019582.31,MAI,2018.0
São Paulo,3410968.6,MAI,2018.0
Paraná,656910.6799999999,MAI,2018.0
Santa Catarina,526064.3600000001,MAI,2018.0
Rio Grande do Sul,690807.52,MAI,2018.0
Mato Grosso do Sul,170085.78999999998,MAI,2018.0
Mato Grosso,283091.19,MAI,2018.0
Goiás,476387.29,MAI,2018.0
Distrito Federal,196789.0,MAI,2018.0
Rondônia,122478.32,JUN,2018.0
Acre,41848.45,JUN,2018.0
Amazonas,175317.0,JUN,2018.0
Roraima,44670.03,JUN,2018.0
Pará,372655.37,JUN,2018.0
Amapá,45814.36,JUN,2018.0
Tocantins,96930.57,JUN,2018.0
Maranhão,325350.9,JUN,2018.0
Piauí,161548.0,JUN,2018.0
Ceará,393188.1,JUN,2018.0
Rio Grande do Norte,177800.0,JUN,2018.0
Paraíba,174796.22,JUN,2018.0
Pernambuco,420795.0,JUN,2018.0
Alagoas,121999.6,JUN,2018.0
Sergipe,102108.55,JUN,2018.0
Bahia,591897.4600000001,JUN,2018.0
Minas Gerais,1024547.29,JUN,2018.0
Espírito Santo,209332.2,JUN,2018.0
Rio de Janeiro,934479.7100000001,JUN,2018.0
São Paulo,3324905.47,JUN,2018.0
Paraná,674188.25,JUN,2018.0
Santa Catarina,545648.78,JUN,2018.0
Rio Grande do Sul,774198.1399999999,JUN,2018.0
Mato Grosso do Sul,147940.05000000002,JUN,2018.0
Mato Grosso,256444.69999999998,JUN,2018.0
Goiás,455276.94,JUN,2018.0
Distrito Federal,200289.0,JUN,2018.0
Rondônia,129446.64,JUL,2018.0
Acre,47198.71,JUL,2018.0
Amazonas,177704.0,JUL,2018.0
Roraima,45710.29,JUL,2018.0
Pará,380358.05,JUL,2018.0
Amapá,44859.88,JUL,2018.0
Tocantins,97736.59,JUL,2018.0
Maranhão,330872.1,JUL,2018.0
Piauí,163912.0,JUL,2018.0
Ceará,394507.7,JUL,2018.0
Rio Grande do Norte,181715.0,JUL,2018.0
Paraíba,175959.50999999998,JUL,2018.0
Pernambuco,406281.0,JUL,2018.0
Alagoas,126603.6,JUL,2018.0
Sergipe,100740.66,JUL,2018.0
Bahia,586627.65,JUL,2018.0
Minas Gerais,1004502.0800000001,JUL,2018.0
Espírito Santo,195813.6,JUL,2018.0
Rio de Janeiro,929304.59,JUL,2018.0
São Paulo,3410068.96,JUL,2018.0
Paraná,654891.49,JUL,2018.0
Santa Catarina,530732.28,JUL,2018.0
Rio Grande do Sul,802479.06,JUL,2018.0
Mato Grosso do Sul,151308.37999999998,JUL,2018.0
Mato Grosso,250646.75999999998,JUL,2018.0
Goiás,463005.2,JUL,2018.0
Distrito Federal,193802.0,JUL,2018.0
Rondônia,134127.28,AGO,2018.0
Acre,50044.43,AGO,2018.0
Amazonas,202870.0,AGO,2018.0
Roraima,52791.79,AGO,2018.0
Pará,406173.62,AGO,2018.0
Amapá,48997.659999999996,AGO,2018.0
Tocantins,100807.0,AGO,2018.0
Maranhão,367272.8,AGO,2018.0
Piauí,162514.0,AGO,2018.0
Ceará,406226.4,AGO,2018.0
Rio Grande do Norte,176673.0,AGO,2018.0
Paraíba,173985.74000000002,AGO,2018.0
Pernambuco,401628.0,AGO,2018.0
Alagoas,125297.2,AGO,2018.0
Sergipe,99487.84,AGO,2018.0
Bahia,578923.62,AGO,2018.0
Minas Gerais,1003476.4299999999,AGO,2018.0
Espírito Santo,221532.6,AGO,2018.0
Rio de Janeiro,955600.0,AGO,2018.0
São Paulo,3365175.65,AGO,2018.0
Paraná,667639.08,AGO,2018.0
Santa Catarina,530912.98,AGO,2018.0
Rio Grande do Sul,750279.96,AGO,2018.0
Mato Grosso do Sul,161814.46000000002,AGO,2018.0
Mato Grosso,269626.35000000003,AGO,2018.0
Goiás,460731.37,AGO,2018.0
Distrito Federal,201036.0,AGO,2018.0
Rondônia,138706.93,SET,2018.0
Acre,48555.31999999999,SET,2018.0
Amazonas,203202.0,SET,2018.0
Roraima,53370.91,SET,2018.0
Pará,423815.72,SET,2018.0
Amapá,53530.880000000005,SET,2018.0
Tocantins,111388.8,SET,2018.0
Maranhão,374619.1,SET,2018.0
Piauí,188451.4,SET,2018.0
Ceará,418614.3,SET,2018.0
Rio Grande do Norte,188522.0,SET,2018.0
Paraíba,184694.96,SET,2018.0
Pernambuco,420777.0,SET,2018.0
Alagoas,133015.1,SET,2018.0
Sergipe,104755.40000000001,SET,2018.0
Bahia,600944.1900000001,SET,2018.0
Minas Gerais,1073754.8900000001,SET,2018.0
Espírito Santo,216133.6,SET,2018.0
Rio de Janeiro,940149.54,SET,2018.0
São Paulo,3464599.6000000006,SET,2018.0
Paraná,690333.76,SET,2018.0
Santa Catarina,535490.06,SET,2018.0
Rio Grande do Sul,754998.62,SET,2018.0
Mato Grosso do Sul,165240.55,SET,2018.0
Mato Grosso,297751.5,SET,2018.0
Goiás,502763.0,SET,2018.0
Distrito Federal,217174.0,SET,2018.0
Rondônia,141432.2,OUT,2018.0
Acre,52516.36,OUT,2018.0
Amazonas,200093.0,OUT,2018.0
Roraima,57947.86,OUT,2018.0
Pará,416029.26,OUT,2018.0
Amapá,57710.97,OUT,2018.0
Tocantins,118420.5,OUT,2018.0
Maranhão,372212.6,OUT,2018.0
Piauí,190206.9,OUT,2018.0
Ceará,430112.3,OUT,2018.0
Rio Grande do Norte,186578.0,OUT,2018.0
Paraíba,185265.37,OUT,2018.0
Pernambuco,431603.0,OUT,2018.0
Alagoas,139774.8,OUT,2018.0
Sergipe,106437.66,OUT,2018.0
Bahia,611009.87,OUT,2018.0
Minas Gerais,1103940.6099999999,OUT,2018.0
Espírito Santo,225098.0,OUT,2018.0
Rio de Janeiro,947957.96,OUT,2018.0
São Paulo,3478201.5,OUT,2018.0
Paraná,690726.3,OUT,2018.0
Santa Catarina,533453.23,OUT,2018.0
Rio Grande do Sul,711902.19,OUT,2018.0
Mato Grosso do Sul,164647.25,OUT,2018.0
Mato Grosso,295195.9,OUT,2018.0
Goiás,541390.58,OUT,2018.0
Distrito Federal,215352.0,OUT,2018.0
Rondônia,129686.87999999999,NOV,2018.0
Acre,51731.52,NOV,2018.0
Amazonas,199941.0,NOV,2018.0
Roraima,52463.75,NOV,2018.0
Pará,406536.1,NOV,2018.0
Amapá,37201.03,NOV,2018.0
Tocantins,104512.8,NOV,2018.0
Maranhão,378045.1,NOV,2018.0
Piauí,179474.7,NOV,2018.0
Ceará,443074.0,NOV,2018.0
Rio Grande do Norte,200183.0,NOV,2018.0
Paraíba,203344.04,NOV,2018.0
Pernambuco,483232.0,NOV,2018.0
Alagoas,144959.9,NOV,2018.0
Sergipe,110050.45999999999,NOV,2018.0
Bahia,665042.48,NOV,2018.0
Minas Gerais,1065384.9500000002,NOV,2018.0
Espírito Santo,250118.2,NOV,2018.0
Rio de Janeiro,1036451.6399999999,NOV,2018.0
São Paulo,3599979.9,NOV,2018.0
Paraná,696470.21,NOV,2018.0
Santa Catarina,545631.92,NOV,2018.0
Rio Grande do Sul,762705.29,NOV,2018.0
Mato Grosso do Sul,172980.61,NOV,2018.0
Mato Grosso,299582.4,NOV,2018.0
Goiás,518161.78,NOV,2018.0
Distrito Federal,212759.0,NOV,2018.0
Rondônia,143042.36000000002,DEZ,2018.0
Acre,50713.700000000004,DEZ,2018.0
Amazonas,190266.0,DEZ,2018.0
Roraima,53639.02,DEZ,2018.0
Pará,401439.63,DEZ,2018.0
Amapá,52117.11,DEZ,2018.0
Tocantins,98474.1,DEZ,2018.0
Maranhão,379815.3,DEZ,2018.0
Piauí,186872.6,DEZ,2018.0
Ceará,449781.8,DEZ,2018.0
Rio Grande do Norte,204031.0,DEZ,2018.0
Paraíba,210297.12,DEZ,2018.0
Pernambuco,474418.0,DEZ,2018.0
Alagoas,157789.7,DEZ,2018.0
Sergipe,122583.34,DEZ,2018.0
Bahia,653488.79,DEZ,2018.0
Minas Gerais,1170520.0799999998,DEZ,2018.0
Espírito Santo,244096.2,DEZ,2018.0
Rio de Janeiro,1128286.73,DEZ,2018.0
São Paulo,3773235.3,DEZ,2018.0
Paraná,733610.03,DEZ,2018.0
Santa Catarina,607538.7200000001,DEZ,2018.0
Rio Grande do Sul,941661.84,DEZ,2018.0
Mato Grosso do Sul,195666.72,DEZ,2018.0
Mato Grosso,318204.4,DEZ,2018.0
Goiás,534479.76,DEZ,2018.0
Distrito Federal,212520.0,DEZ,2018.0
Rondônia,124348.25,JAN,2019.0
Acre,47888.09,JAN,2019.0
Amazonas,173506.0,JAN,2019.0
Roraima,53435.53,JAN,2019.0
Pará,374702.98,JAN,2019.0
Amapá,43880.29,JAN,2019.0
Tocantins,90864.41,JAN,2019.0
Maranhão,342592.8,JAN,2019.0
Piauí,163917.8,JAN,2019.0
Ceará,445700.4,JAN,2019.0
Rio Grande do Norte,207768.0,JAN,2019.0
Paraíba,216625.72999999998,JAN,2019.0
Pernambuco,479570.0,JAN,2019.0
Alagoas,158684.4,JAN,2019.0
Sergipe,123020.20999999999,JAN,2019.0
Bahia,667611.0599999999,JAN,2019.0
Minas Gerais,1130420.1400000001,JAN,2019.0
Espírito Santo,256167.9,JAN,2019.0
Rio de Janeiro,825887.8,JAN,2019.0
São Paulo,3643338.94,JAN,2019.0
Paraná,777570.0599999999,JAN,2019.0
Santa Catarina,647471.68,JAN,2019.0
Rio Grande do Sul,922862.99,JAN,2019.0
Mato Grosso do Sul,196375.98,JAN,2019.0
Mato Grosso,274378.1,JAN,2019.0
Goiás,485013.02999999997,JAN,2019.0
Distrito Federal,196414.0,JAN,2019.0
Rondônia,116252.58,FEV,2019.0
Acre,46468.06,FEV,2019.0
Amazonas,162453.0,FEV,2019.0
Roraima,48995.94,FEV,2019.0
Pará,356648.03,FEV,2019.0
Amapá,44105.19,FEV,2019.0
Tocantins,89474.63,FEV,2019.0
Maranhão,340165.1,FEV,2019.0
Piauí,157304.4,FEV,2019.0
Ceará,422360.6,FEV,2019.0
Rio Grande do Norte,204504.0,FEV,2019.0
Paraíba,218030.59999999998,FEV,2019.0
Pernambuco,482353.0,FEV,2019.0
Alagoas,156364.77,FEV,2019.0
Sergipe,119144.73,FEV,2019.0
Bahia,678190.3300000001,FEV,2019.0
Minas Gerais,1093891.0,FEV,2019.0
Espírito Santo,288906.2,FEV,2019.0
Rio de Janeiro,1218419.21,FEV,2019.0
São Paulo,3732004.8800000004,FEV,2019.0
Paraná,776616.94,FEV,2019.0
Santa Catarina,780004.88,FEV,2019.0
Rio Grande do Sul,1048480.42,FEV,2019.0
Mato Grosso do Sul,198385.76,FEV,2019.0
Mato Grosso,268681.9,FEV,2019.0
Goiás,479025.08,FEV,2019.0
Distrito Federal,203512.0,FEV,2019.0
Rondônia,135317.38999999998,MAR,2019.0
Acre,50191.61,MAR,2019.0
Amazonas,176926.0,MAR,2019.0
Roraima,57339.58,MAR,2019.0
Pará,383498.89,MAR,2019.0
Amapá,45844.17999999999,MAR,2019.0
Tocantins,99485.54,MAR,2019.0
Maranhão,341224.7,MAR,2019.0
Piauí,165689.3,MAR,2019.0
Ceará,413645.6,MAR,2019.0
Rio Grande do Norte,210498.0,MAR,2019.0
Paraíba,210372.04,MAR,2019.0
Pernambuco,517979.0,MAR,2019.0
Alagoas,164670.49000000002,MAR,2019.0
Sergipe,128454.8,MAR,2019.0
Bahia,708949.6699999999,MAR,2019.0
Minas Gerais,1228742.63,MAR,2019.0
Espírito Santo,319742.2,MAR,2019.0
Rio de Janeiro,1342182.0899999999,MAR,2019.0
São Paulo,3938577.3,MAR,2019.0
Paraná,766855.49,MAR,2019.0
Santa Catarina,746570.29,MAR,2019.0
Rio Grande do Sul,990447.12,MAR,2019.0
Mato Grosso do Sul,187615.44,MAR,2019.0
Mato Grosso,299855.1,MAR,2019.0
Goiás,515799.42,MAR,2019.0
Distrito Federal,219784.0,MAR,2019.0
Rondônia,122831.93,ABR,2019.0
Acre,46800.509999999995,ABR,2019.0
Amazonas,191433.0,ABR,2019.0
Roraima,55912.05,ABR,2019.0
Pará,370757.87,ABR,2019.0
Amapá,48968.66,ABR,2019.0
Tocantins,99677.35,ABR,2019.0
Maranhão,337505.6,ABR,2019.0
Piauí,165959.8,ABR,2019.0
Ceará,430080.0,ABR,2019.0
Rio Grande do Norte,199875.0,ABR,2019.0
Paraíba,216462.89,ABR,2019.0
Pernambuco,489181.0,ABR,2019.0
Alagoas,163424.65,ABR,2019.0
Sergipe,127150.36,ABR,2019.0
Bahia,665902.99,ABR,2019.0
Minas Gerais,1165775.31,ABR,2019.0
Espírito Santo,290824.6,ABR,2019.0
Rio de Janeiro,1136133.9,ABR,2019.0
São Paulo,3796243.65,ABR,2019.0
Paraná,779956.01,ABR,2019.0
Santa Catarina,663621.98,ABR,2019.0
Rio Grande do Sul,911390.51,ABR,2019.0
Mato Grosso do Sul,207365.26,ABR,2019.0
Mato Grosso,280230.6,ABR,2019.0
Goiás,532918.5,ABR,2019.0
Distrito Federal,206545.0,ABR,2019.0
Rondônia,136711.81,MAI,2019.0
Acre,49122.619999999995,MAI,2019.0
Amazonas,200059.0,MAI,2019.0
Roraima,54598.59,MAI,2019.0
Pará,396259.47,MAI,2019.0
Amapá,58305.23,MAI,2019.0
Tocantins,104233.9,MAI,2019.0
Maranhão,379762.3,MAI,2019.0
Piauí,173454.0,MAI,2019.0
Ceará,448385.7,MAI,2019.0
Rio Grande do Norte,210747.0,MAI,2019.0
Paraíba,227465.0,MAI,2019.0
Pernambuco,511800.0,MAI,2019.0
Alagoas,161583.65000000002,MAI,2019.0
Sergipe,122065.98000000001,MAI,2019.0
Bahia,688308.81,MAI,2019.0
Minas Gerais,1145249.6099999999,MAI,2019.0
Espírito Santo,254935.5,MAI,2019.0
Rio de Janeiro,1016859.3699999999,MAI,2019.0
São Paulo,3519040.18,MAI,2019.0
Paraná,698247.94,MAI,2019.0
Santa Catarina,590790.77,MAI,2019.0
Rio Grande do Sul,760431.0,MAI,2019.0
Mato Grosso do Sul,174527.72,MAI,2019.0
Mato Grosso,295836.0,MAI,2019.0
Goiás,509935.05,MAI,2019.0
Distrito Federal,190100.0,MAI,2019.0
Rondônia,137870.0,JUN,2019.0
Acre,48600.55,JUN,2019.0
Amazonas,212651.0,JUN,2019.0
Roraima,53100.86,JUN,2019.0
Pará,428716.49,JUN,2019.0
Amapá,56900.68,JUN,2019.0
Tocantins,106523.2,JUN,2019.0
Maranhão,381032.4,JUN,2019.0
Piauí,178027.3,JUN,2019.0
Ceará,468261.1,JUN,2019.0
Rio Grande do Norte,194619.0,JUN,2019.0
Paraíba,194454.3,JUN,2019.0
Pernambuco,442581.0,JUN,2019.0
Alagoas,149102.4,JUN,2019.0
Sergipe,113169.88,JUN,2019.0
Bahia,590410.51,JUN,2019.0
Minas Gerais,1119218.78,JUN,2019.0
Espírito Santo,234952.1,JUN,2019.0
Rio de Janeiro,939010.29,JUN,2019.0
São Paulo,3595359.56,JUN,2019.0
Paraná,703333.4,JUN,2019.0
Santa Catarina,580929.16,JUN,2019.0
Rio Grande do Sul,780062.6699999999,JUN,2019.0
Mato Grosso do Sul,156949.45,JUN,2019.0
Mato Grosso,272646.8,JUN,2019.0
Goiás,493887.6,JUN,2019.0
Distrito Federal,206284.0,JUN,2019.0
Rondônia,129133.29,JUL,2019.0
Acre,48603.75,JUL,2019.0
Amazonas,219770.0,JUL,2019.0
Roraima,48949.88,JUL,2019.0
Pará,425860.05000000005,JUL,2019.0
Amapá,59345.28,JUL,2019.0
Tocantins,105072.8,JUL,2019.0
Maranhão,389024.4,JUL,2019.0
Piauí,179244.6,JUL,2019.0
Ceará,426562.6,JUL,2019.0
Rio Grande do Norte,188626.0,JUL,2019.0
Paraíba,177163.5,JUL,2019.0
Pernambuco,415912.0,JUL,2019.0
Alagoas,138287.57,JUL,2019.0
Sergipe,108319.07,JUL,2019.0
Bahia,588363.4700000001,JUL,2019.0
Minas Gerais,1070427.33,JUL,2019.0
Espírito Santo,220948.2,JUL,2019.0
Rio de Janeiro,892580.0,JUL,2019.0
São Paulo,3567836.1700000004,JUL,2019.0
Paraná,720755.25,JUL,2019.0
Santa Catarina,554166.2,JUL,2019.0
Rio Grande do Sul,837209.66,JUL,2019.0
Mato Grosso do Sul,148518.29,JUL,2019.0
Mato Grosso,246093.6,JUL,2019.0
Goiás,483909.39,JUL,2019.0
Distrito Federal,192751.0,JUL,2019.0
Rondônia,147062.59,AGO,2019.0
Acre,56168.25,AGO,2019.0
Amazonas,238742.0,AGO,2019.0
Roraima,60958.72,AGO,2019.0
Pará,454246.0,AGO,2019.0
Amapá,55677.01,AGO,2019.0
Tocantins,110365.5,AGO,2019.0
Maranhão,401736.8,AGO,2019.0
Piauí,191651.0,AGO,2019.0
Ceará,442861.8,AGO,2019.0
Rio Grande do Norte,193014.0,AGO,2019.0
Paraíba,189420.6,AGO,2019.0
Pernambuco,425966.0,AGO,2019.0
Alagoas,135331.87,AGO,2019.0
Sergipe,111190.48,AGO,2019.0
Bahia,612484.25,AGO,2019.0
Minas Gerais,1154442.1700000002,AGO,2019.0
Espírito Santo,230854.8,AGO,2019.0
Rio de Janeiro,942038.23,AGO,2019.0
São Paulo,3602429.55,AGO,2019.0
Paraná,723761.17,AGO,2019.0
Santa Catarina,524823.44,AGO,2019.0
Rio Grande do Sul,814228.69,AGO,2019.0
Mato Grosso do Sul,171547.51,AGO,2019.0
Mato Grosso,298627.0,AGO,2019.0
Goiás,506752.18,AGO,2019.0
Distrito Federal,202575.0,AGO,2019.0
Rondônia,157193.87999999998,SET,2019.0
Acre,61361.97,SET,2019.0
Amazonas,253069.0,SET,2019.0
Roraima,67650.01,SET,2019.0
Pará,464019.0,SET,2019.0
Amapá,63531.87,SET,2019.0
Tocantins,119892.9,SET,2019.0
Maranhão,413072.4,SET,2019.0
Piauí,220941.2,SET,2019.0
Ceará,462250.4,SET,2019.0
Rio Grande do Norte,194032.0,SET,2019.0
Paraíba,208936.2,SET,2019.0
Pernambuco,463166.0,SET,2019.0
Alagoas,141983.03,SET,2019.0
Sergipe,115335.42,SET,2019.0
Bahia,655230.72,SET,2019.0
Minas Gerais,1149536.0900000003,SET,2019.0
Espírito Santo,240225.7,SET,2019.0
Rio de Janeiro,1022970.75,SET,2019.0
São Paulo,3799615.14,SET,2019.0
Paraná,743241.23,SET,2019.0
Santa Catarina,545512.8,SET,2019.0
Rio Grande do Sul,803368.76,SET,2019.0
Mato Grosso do Sul,183060.02000000002,SET,2019.0
Mato Grosso,343793.2,SET,2019.0
Goiás,570181.4099999999,SET,2019.0
Distrito Federal,221643.0,SET,2019.0
Rondônia,154079.59,OUT,2019.0
Acre,60054.08,OUT,2019.0
Amazonas,251239.0,OUT,2019.0
Roraima,68686.62,OUT,2019.0
Pará,491806.0,OUT,2019.0
Amapá,64905.73,OUT,2019.0
Tocantins,131556.8,OUT,2019.0
Maranhão,434590.9,OUT,2019.0
Piauí,220261.3,OUT,2019.0
Ceará,452897.8,OUT,2019.0
Rio Grande do Norte,194613.0,OUT,2019.0
Paraíba,212108.1,OUT,2019.0
Pernambuco,459354.0,OUT,2019.0
Alagoas,145107.3,OUT,2019.0
Sergipe,118864.62,OUT,2019.0
Bahia,661872.63,OUT,2019.0
Minas Gerais,1327990.73,OUT,2019.0
Espírito Santo,268611.3,OUT,2019.0
Rio de Janeiro,1046131.17,OUT,2019.0
São Paulo,3965057.51,OUT,2019.0
Paraná,814175.07,OUT,2019.0
Santa Catarina,613215.89,OUT,2019.0
Rio Grande do Sul,783241.2,OUT,2019.0
Mato Grosso do Sul,234307.41,OUT,2019.0
Mato Grosso,357648.0,OUT,2019.0
Goiás,655154.5900000001,OUT,2019.0
Distrito Federal,232436.0,OUT,2019.0
Rondônia,164026.53,NOV,2019.0
Acre,61890.12,NOV,2019.0
Amazonas,252921.0,NOV,2019.0
Roraima,66378.48,NOV,2019.0
Pará,485953.0,NOV,2019.0
Amapá,76930.2,NOV,2019.0
Tocantins,127689.5,NOV,2019.0
Maranhão,434017.6,NOV,2019.0
Piauí,221530.3,NOV,2019.0
Ceará,512957.3,NOV,2019.0
Rio Grande do Norte,208325.0,NOV,2019.0
Paraíba,230214.4,NOV,2019.0
Pernambuco,507117.0,NOV,2019.0
Alagoas,171191.03,NOV,2019.0
Sergipe,130279.95000000001,NOV,2019.0
Bahia,703404.7999999999,NOV,2019.0
Minas Gerais,1315951.9,NOV,2019.0
Espírito Santo,284175.2,NOV,2019.0
Rio de Janeiro,1143590.3,NOV,2019.0
São Paulo,4137252.8200000003,NOV,2019.0
Paraná,812872.83,NOV,2019.0
Santa Catarina,552278.63,NOV,2019.0
Rio Grande do Sul,811094.81,NOV,2019.0
Mato Grosso do Sul,222176.64,NOV,2019.0
Mato Grosso,390650.3,NOV,2019.0
Goiás,680487.86,NOV,2019.0
Distrito Federal,236100.0,NOV,2019.0
Rondônia,157693.18,DEZ,2019.0
Acre,58659.28999999999,DEZ,2019.0
Amazonas,222000.0,DEZ,2019.0
Roraima,61315.18,DEZ,2019.0
Pará,478726.0,DEZ,2019.0
Amapá,70806.68,DEZ,2019.0
Tocantins,122354.0,DEZ,2019.0
Maranhão,434079.9,DEZ,2019.0
Piauí,210855.6,DEZ,2019.0
Ceará,475061.1,DEZ,2019.0
Rio Grande do Norte,210120.0,DEZ,2019.0
Paraíba,229658.4,DEZ,2019.0
Pernambuco,514303.0,DEZ,2019.0
Alagoas,171920.16999999998,DEZ,2019.0
Sergipe,133425.01,DEZ,2019.0
Bahia,718461.34,DEZ,2019.0
Minas Gerais,1288190.7999999998,DEZ,2019.0
Espírito Santo,315822.1,DEZ,2019.0
Rio de Janeiro,1148316.3,DEZ,2019.0
São Paulo,4328005.71,DEZ,2019.0
Paraná,846168.6799999999,DEZ,2019.0
Santa Catarina,655377.77,DEZ,2019.0
Rio Grande do Sul,945075.21,DEZ,2019.0
Mato Grosso do Sul,225221.03,DEZ,2019.0
Mato Grosso,376538.3,DEZ,2019.0
Goiás,680093.27,DEZ,2019.0
Distrito Federal,240701.0,DEZ,2019.0
Rondônia,151433.48,JAN,2020.0
Acre,57641.41,JAN,2020.0
Amazonas,216708.0,JAN,2020.0
Roraima,69823.04,JAN,2020.0
Pará,449381.72,JAN,2020.0
Amapá,65789.39,JAN,2020.0
Tocantins,113524.6,JAN,2020.0
Maranhão,413115.2,JAN,2020.0
Piauí,201987.0,JAN,2020.0
Ceará,506861.0,JAN,2020.0
Rio Grande do Norte,225112.0,JAN,2020.0
Paraíba,246126.8,JAN,2020.0
Pernambuco,525268.0,JAN,2020.0
Alagoas,182922.9,JAN,2020.0
Sergipe,135939.9,JAN,2020.0
Bahia,729168.0,JAN,2020.0
Minas Gerais,1344016.02,JAN,2020.0
Espírito Santo,321603.9,JAN,2020.0
Rio de Janeiro,1215769.62,JAN,2020.0
São Paulo,4165585.5999999996,JAN,2020.0
Paraná,932348.43,JAN,2020.0
Santa Catarina,798044.9,JAN,2020.0
Rio Grande do Sul,973701.44,JAN,2020.0
Mato Grosso do Sul,236996.69,JAN,2020.0
Mato Grosso,337543.3,JAN,2020.0
Goiás,603113.56,JAN,2020.0
Distrito Federal,204259.4,JAN,2020.0
Rondônia,140314.9,FEV,2020.0
Acre,54520.22,FEV,2020.0
Amazonas,224625.0,FEV,2020.0
Roraima,66545.44,FEV,2020.0
Pará,430298.8,FEV,2020.0
Amapá,65333.21,FEV,2020.0
Tocantins,107359.4,FEV,2020.0
Maranhão,397761.2,FEV,2020.0
Piauí,193698.0,FEV,2020.0
Ceará,510753.0,FEV,2020.0
Rio Grande do Norte,216708.0,FEV,2020.0
Paraíba,245250.7,FEV,2020.0
Pernambuco,518138.0,FEV,2020.0
Alagoas,180501.1,FEV,2020.0
Sergipe,140142.4,FEV,2020.0
Bahia,695934.0,FEV,2020.0
Minas Gerais,1249685.18,FEV,2020.0
Espírito Santo,311159.8,FEV,2020.0
Rio de Janeiro,1269956.81,FEV,2020.0
São Paulo,4049458.56,FEV,2020.0
Paraná,894572.9400000001,FEV,2020.0
Santa Catarina,830994.2,FEV,2020.0
Rio Grande do Sul,1045029.05,FEV,2020.0
Mato Grosso do Sul,228617.5,FEV,2020.0
Mato Grosso,330001.2,FEV,2020.0
Goiás,582544.91,FEV,2020.0
Distrito Federal,222367.5,FEV,2020.0
Rondônia,145861.12999999998,MAR,2020.0
Acre,52903.909999999996,MAR,2020.0
Amazonas,217211.0,MAR,2020.0
Roraima,68232.75,MAR,2020.0
Pará,422691.0,MAR,2020.0
Amapá,61400.98,MAR,2020.0
Tocantins,117030.8,MAR,2020.0
Maranhão,378296.8,MAR,2020.0
Piauí,183846.0,MAR,2020.0
Ceará,467274.4,MAR,2020.0
Rio Grande do Norte,219513.0,MAR,2020.0
Paraíba,240694.4,MAR,2020.0
Pernambuco,536614.0,MAR,2020.0
Alagoas,183070.3,MAR,2020.0
Sergipe,143501.9,MAR,2020.0
Bahia,739737.0,MAR,2020.0
Minas Gerais,1312154.73,MAR,2020.0
